date,category,flag,scope,message,session_key,meeting_key,driver_number,lap_number,sector
2023-07-02T13:22:58,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 6,9118,1213,,16.0,6.0
2023-07-02T13:23:00,SafetyCar,,,VIRTUAL SAFETY CAR ENDING,9118,1213,,16.0,
2023-07-02T13:23:12,Flag,CLEAR,Track,TRACK CLEAR,9118,1213,,16.0,
2023-07-02T13:23:15,Drs,,,DRS ENABLED,9118,1213,,16.0,
2023-07-02T13:23:38,Other,,,CAR 27 (HUL) TIME 1:11.248 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,16.0,
2023-07-02T13:23:38,Other,,,CAR 27 (HUL) TIME 1:12.213 DELETED - TRACK LIMITS AT TURN 10 LAP 8 15:14:03,9118,1213,,16.0,
2023-07-02T13:24:14,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,17.0,
2023-07-02T13:24:24,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - TRACK LIMITS,9118,1213,,17.0,
2023-07-02T13:25:01,Other,,,CAR 44 (HAM) TIME 1:10.598 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:15:08,9118,1213,,17.0,
2023-07-02T13:25:03,Other,,,CAR 44 (HAM) TIME 1:10.901 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,17.0,
2023-07-02T13:25:29,Other,,,CAR 22 (TSU) TIME 1:11.725 DELETED - TRACK LIMITS AT TURN 10 LAP 9 15:15:21,9118,1213,,18.0,
2023-07-02T13:25:30,Other,,,CAR 22 (TSU) TIME 1:11.852 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,18.0,
2023-07-02T13:25:36,Other,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - TRACK LIMITS,9118,1213,,18.0,
2023-07-02T13:25:49,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,18.0,
2023-07-02T13:25:53,Other,,,CAR 27 (HUL) TIME 1:11.248 DELETED - TRACK LIMITS AT TURN 9 LAP 9 15:15:11,9118,1213,,18.0,
2023-07-02T13:26:00,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - TRACK LIMITS,9118,1213,,18.0,
2023-07-02T13:27:31,Other,,,PIT LANE INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED ,9118,1213,,20.0,
2023-07-02T13:28:00,Other,,,CORRECTION: PIT LANE INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) NOTED ,9118,1213,,20.0,
2023-07-02T13:28:05,Other,,,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP PIT),9118,1213,,20.0,
2023-07-02T13:28:05,Other,,,CAR 27 (HUL) TIME 1:11.254 DELETED - TRACK LIMITS AT TURN 10 LAP 10 15:16:25,9118,1213,,20.0,
2023-07-02T13:28:17,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - TRACK LIMITS,9118,1213,27.0,20.0,
2023-07-02T13:29:21,Other,,,CORRECTION: PIT LANE INCIDENT INVOLVING CARS 2 (SAR) AND 31 (OCO) NOTED ,9118,1213,,21.0,
2023-07-02T13:29:56,Other,,,CAR 55 (SAI) TIME 1:10.570 DELETED - TRACK LIMITS AT TURN 9 LAP 10 15:16:13,9118,1213,,22.0,
2023-07-02T13:30:14,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - TRACK LIMITS,9118,1213,55.0,22.0,
2023-07-02T13:30:47,Other,,,CAR 18 (STR) TIME 1:11.037 DELETED - TRACK LIMITS AT TURN 9 LAP 10 15:16:21,9118,1213,,22.0,
2023-07-02T13:31:27,Other,,,CAR 55 (SAI) TIME 1:10.395 DELETED - TRACK LIMITS AT TURN 9 LAP 11 15:17:23,9118,1213,,23.0,
2023-07-02T13:32:07,Other,,,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 2 (SAR) AND 31 (OCO) UNDER INVESTIGATION ,9118,1213,,24.0,
2023-07-02T13:32:11,Other,,,CAR 11 (PER) TIME 1:11.526 DELETED - TRACK LIMITS AT TURN 9 LAP 11 15:17:35,9118,1213,,24.0,
2023-07-02T13:33:33,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - UNSAFE RELEASE,9118,1213,,25.0,
2023-07-02T13:33:37,Other,,,CAR 81 (PIA) TIME 1:11.339 DELETED - TRACK LIMITS AT TURN 9 LAP 12 15:18:49,9118,1213,,25.0,
2023-07-02T13:34:49,Other,,,CAR 11 (PER) TIME 1:10.289 DELETED - TRACK LIMITS AT TURN 10 LAP 17 15:25:19,9118,1213,,26.0,
2023-07-02T13:34:50,Other,,,CAR 11 (PER) TIME 1:10.399 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,26.0,
2023-07-02T13:35:31,Other,,,CAR 2 (SAR) TIME 1:46.237 DELETED - TRACK LIMITS AT TURN 9 LAP 15 15:23:14,9118,1213,,26.0,
2023-07-02T13:37:50,Other,,,CAR 55 (SAI) TIME 1:09.129 DELETED - TRACK LIMITS AT TURN 9 LAP 17 15:25:18,9118,1213,,28.0,
2023-07-02T13:38:01,Other,,,INCIDENT INVOLVING CAR 55 (SAI) NOTED - TRACK LIMITS,9118,1213,,28.0,
2023-07-02T13:38:12,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,29.0,
2023-07-02T13:38:19,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - TRACK LIMITS,9118,1213,,29.0,
2023-07-02T13:39:31,Other,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - FAILING TO SERVE PENALTY CORRECTLY,9118,1213,,30.0,
2023-07-02T13:39:44,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - FAILING TO SERVE PENALTY CORRECTLY,9118,1213,,30.0,
2023-07-02T13:40:25,Other,,,CAR 23 (ALB) TIME 1:11.355 DELETED - TRACK LIMITS AT TURN 9 LAP 19 15:27:53,9118,1213,,30.0,
2023-07-02T13:40:59,Other,,,CAR 23 (ALB) TIME 1:11.305 DELETED - TRACK LIMITS AT TURN 9 LAP 20 15:29:05,9118,1213,,31.0,
2023-07-02T13:41:31,Other,,,CAR 10 (GAS) TIME 1:10.670 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:27,9118,1213,,31.0,
2023-07-02T13:41:32,Other,,,CAR 10 (GAS) TIME 1:11.188 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,31.0,
2023-07-02T13:41:44,Other,,,CAR 23 (ALB) TIME 1:11.015 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:36,9118,1213,,32.0,
2023-07-02T13:41:45,Other,,,CAR 23 (ALB) TIME 1:11.016 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,32.0,
2023-07-02T13:41:59,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 23 (ALB) - TRACK LIMITS,9118,1213,23.0,32.0,
2023-07-02T13:42:15,Other,,,CAR 10 (GAS) TIME 1:10.541 DELETED - TRACK LIMITS AT TURN 10 LAP 25 15:34:55,9118,1213,,32.0,
2023-07-02T13:42:16,Other,,,CAR 10 (GAS) TIME 1:10.662 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,32.0,
2023-07-02T13:42:23,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - TRACK LIMITS,9118,1213,10.0,32.0,
2023-07-02T13:42:51,Other,,,CAR 23 (ALB) TIME 1:10.822 DELETED - TRACK LIMITS AT TURN 10 LAP 25 15:35:03,9118,1213,,33.0,
2023-07-02T13:42:52,Other,,,CAR 23 (ALB) TIME 1:10.898 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,33.0,
2023-07-02T13:43:28,Other,,,CAR 21 (DEV) TIME 1:11.292 DELETED - TRACK LIMITS AT TURN 9 LAP 21 15:30:29,9118,1213,,33.0,
2023-07-02T13:43:38,Other,,,CAR 10 (GAS) TIME 1:10.662 DELETED - TRACK LIMITS AT TURN 10 LAP 26 15:36:06,9118,1213,,33.0,
2023-07-02T13:43:39,Other,,,CAR 10 (GAS) TIME 1:10.649 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,33.0,
2023-07-02T13:44:03,Other,,,CAR 23 (ALB) TIME 1:10.898 DELETED - TRACK LIMITS AT TURN 10 LAP 26 15:36:14,9118,1213,,34.0,
2023-07-02T13:44:04,Other,,,CAR 23 (ALB) TIME 1:11.348 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,34.0,
2023-07-02T13:44:33,Other,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - TRACK LIMITS,9118,1213,,34.0,
2023-07-02T13:44:52,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,34.0,
2023-07-02T13:45:08,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - TRACK LIMITS,9118,1213,,34.0,
2023-07-02T13:45:19,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) NO FURTHER ACTION - FAILING TO SERVE PENALTY CORRECTLY,9118,1213,,35.0,
2023-07-02T13:45:24,Other,,,CAR 10 (GAS) TIME 1:10.538 DELETED - TRACK LIMITS AT TURN 9 LAP 22 15:31:20,9118,1213,,35.0,
2023-07-02T13:45:36,Other,,,CAR 22 (TSU) TIME 1:12.890 DELETED - TRACK LIMITS AT TURN 9 LAP 22 15:31:30,9118,1213,,35.0,
2023-07-02T13:46:10,Other,,,CAR 10 (GAS) TIME 1:10.649 DELETED - TRACK LIMITS AT TURN 10 LAP 27 15:37:16,9118,1213,,35.0,
2023-07-02T13:46:15,Other,,,CAR 10 (GAS) TIME 1:10.670 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,35.0,
2023-07-02T13:46:27,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:46:27,9118,1213,81.0,36.0,
2023-07-02T13:46:28,Other,,,CAR 31 (OCO) TIME 1:10.937 DELETED - TRACK LIMITS AT TURN 10 LAP 27 15:37:26,9118,1213,,36.0,
2023-07-02T13:46:35,Other,,,CAR 31 (OCO) TIME 1:10.877 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,36.0,
2023-07-02T13:46:40,Other,,,CAR 4 (NOR) TIME 1:09.947 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:15,9118,1213,,36.0,
2023-07-02T13:46:44,Other,,,CAR 4 (NOR) TIME 1:10.826 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,36.0,
2023-07-02T13:46:59,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:46:59,9118,1213,81.0,36.0,
2023-07-02T13:47:04,Other,,,CAR 18 (STR) TIME 1:11.187 DELETED - TRACK LIMITS AT TURN 10 LAP 33 15:44:33,9118,1213,,36.0,
2023-07-02T13:47:11,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 18 (STR) - TRACK LIMITS,9118,1213,18.0,36.0,
2023-07-02T13:47:14,Other,,,CAR 10 (GAS) TIME 1:10.670 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:27,9118,1213,,36.0,
2023-07-02T13:47:18,Other,,,CAR 10 (GAS) TIME 1:11.188 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,36.0,
2023-07-02T13:47:36,Other,,,CAR 23 (ALB) TIME 1:11.015 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:36,9118,1213,,37.0,
2023-07-02T13:47:57,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:57,9118,1213,77.0,37.0,
2023-07-02T13:48:02,Other,,,CAR 23 (ALB) TIME 1:11.016 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,37.0,
2023-07-02T13:48:15,Other,,,CAR 18 (STR) TIME 1:11.045 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,37.0,
2023-07-02T13:48:17,Other,,,CAR 20 (MAG) TIME 1:12.254 DELETED - TRACK LIMITS AT TURN 10 LAP 28 15:38:50,9118,1213,,37.0,
2023-07-02T13:48:18,Other,,,CAR 20 (MAG) TIME 1:12.188 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,37.0,
2023-07-02T13:49:40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:49:39,9118,1213,22.0,38.0,
2023-07-02T13:49:51,Other,,,TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 21 (DEV) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,9118,1213,,39.0,
2023-07-02T13:49:57,Other,,,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 21 (DEV) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,9118,1213,,39.0,
2023-07-02T13:50:21,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 21 (DEV) - FORCING ANOTHER DRIVER OFF THE TRACK,9118,1213,,39.0,
2023-07-02T13:51:48,Other,,,CAR 31 (OCO) TIME 1:11.585 DELETED - TRACK LIMITS AT TURN 9 LAP 38 15:50:24,9118,1213,,40.0,
2023-07-02T13:52:33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:52:32,9118,1213,77.0,41.0,
2023-07-02T13:53:21,Other,,,INCIDENT INVOLVING CAR 10 (GAS) NOTED - TRACK LIMITS,9118,1213,,42.0,
2023-07-02T13:53:29,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,42.0,
2023-07-02T13:54:00,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - TRACK LIMITS,9118,1213,,42.0,
2023-07-02T13:54:32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 15:54:31,9118,1213,81.0,43.0,
2023-07-02T13:55:45,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:55:44,9118,1213,22.0,44.0,
2023-07-02T13:56:24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:56:23,9118,1213,77.0,44.0,
2023-07-02T13:59:46,Other,,,CAR 20 (MAG) TIME 1:10.416 DELETED - TRACK LIMITS AT TURN 9 LAP 42 15:55:47,9118,1213,,47.0,
2023-07-02T13:59:49,Other,,,CAR 20 (MAG) TIME 1:10.631 DELETED - TRACK LIMITS AT TURN 10 LAP 43 15:57:01,9118,1213,,47.0,
2023-07-02T13:59:50,Other,,,CAR 20 (MAG) TIME 1:10.680 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,47.0,
2023-07-02T13:59:58,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 20 (MAG) - TRACK LIMITS,9118,1213,20.0,47.0,
2023-07-02T14:00:36,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:00:35,9118,1213,20.0,48.0,
2023-07-02T14:02:14,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:02:13,9118,1213,77.0,49.0,
2023-07-02T14:03:01,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:03:01,9118,1213,2.0,50.0,
2023-07-02T14:04:59,Other,,,CAR 22 (TSU) TIME 1:10.496 DELETED - TRACK LIMITS AT TURN 10 LAP 47 16:01:54,9118,1213,,51.0,
2023-07-02T14:05:00,Other,,,CAR 22 (TSU) TIME 1:10.008 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,51.0,
2023-07-02T14:05:09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:05:09,9118,1213,31.0,51.0,
2023-07-02T14:05:41,Other,,,CAR 22 (TSU) TIME 1:10.008 DELETED - TRACK LIMITS AT TURN 10 LAP 48 16:03:04,9118,1213,,52.0,
2023-07-02T14:05:42,Other,,,CAR 22 (TSU) TIME 1:10.040 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,52.0,
2023-07-02T14:06:30,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:06:30,9118,1213,20.0,53.0,
2023-07-02T14:06:47,Other,,,INCIDENT INVOLVING CAR 22 (TSU) NOTED - 7 TRACK LIMITS,9118,1213,,53.0,
2023-07-02T14:06:51,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - 7 TRACK LIMITS,9118,1213,,53.0,
2023-07-02T14:07:06,Other,,,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 22 (TSU) - 7 TRACK LIMITS,9118,1213,,53.0,
2023-07-02T14:07:11,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:10,9118,1213,81.0,53.0,
2023-07-02T14:07:25,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:24,9118,1213,81.0,53.0,
2023-07-02T14:07:47,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:07:46,9118,1213,81.0,54.0,
2023-07-02T14:08:38,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:08:38,9118,1213,22.0,55.0,
2023-07-02T14:09:40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:09:40,9118,1213,22.0,55.0,
2023-07-02T14:10:09,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:10:08,9118,1213,77.0,56.0,
2023-07-02T14:11:41,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:11:40,9118,1213,21.0,57.0,
2023-07-02T14:12:24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:12:24,9118,1213,23.0,58.0,
2023-07-02T14:12:43,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:12:42,9118,1213,20.0,58.0,
2023-07-02T14:12:48,Other,,,CAR 2 (SAR) TIME 1:10.001 DELETED - TRACK LIMITS AT TURN 10 LAP 54 16:09:48,9118,1213,,58.0,
2023-07-02T14:12:48,Other,,,CAR 2 (SAR) TIME 1:10.337 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,58.0,
2023-07-02T14:13:18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:13:18,9118,1213,20.0,59.0,
2023-07-02T14:13:32,Other,,,CAR 2 (SAR) TIME 1:10.084 DELETED - TRACK LIMITS AT TURN 9 LAP 57 16:13:15,9118,1213,,59.0,
2023-07-02T14:13:52,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:13:52,9118,1213,24.0,59.0,
2023-07-02T14:14:11,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 2 (SAR) - TRACK LIMITS,9118,1213,2.0,59.0,
2023-07-02T14:16:52,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:16:51,9118,1213,2.0,62.0,
2023-07-02T14:17:08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:17:07,9118,1213,81.0,62.0,
2023-07-02T14:17:36,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:17:36,9118,1213,22.0,62.0,
2023-07-02T14:17:56,Other,,,CAR 31 (OCO) TIME 1:09.992 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,63.0,
2023-07-02T14:17:56,Other,,,CAR 31 (OCO) TIME 1:09.972 DELETED - TRACK LIMITS AT TURN 10 LAP 58 16:14:26,9118,1213,,63.0,
2023-07-02T14:18:01,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 31 (OCO) - TRACK LIMITS,9118,1213,31.0,63.0,
2023-07-02T14:19:06,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:19:06,9118,1213,77.0,64.0,
2023-07-02T14:19:27,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:19:27,9118,1213,20.0,64.0,
2023-07-02T14:20:07,Other,,,CAR 2 (SAR) TIME 1:10.084 DELETED - TRACK LIMITS AT TURN 9 LAP 57 16:13:15,9118,1213,,65.0,
2023-07-02T14:20:20,Other,,,INCIDENT INVOLVING CAR 2 (SAR) NOTED - TRACK LIMITS,9118,1213,,65.0,
2023-07-02T14:20:22,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:21,9118,1213,31.0,65.0,
2023-07-02T14:20:33,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:20:33,9118,1213,81.0,65.0,
2023-07-02T14:20:40,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:20:39,9118,1213,21.0,65.0,
2023-07-02T14:20:42,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:20:42,9118,1213,10.0,65.0,
2023-07-02T14:20:46,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 2 (SAR) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,65.0,
2023-07-02T14:20:53,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 2 (SAR) - TRACK LIMITS,9118,1213,,65.0,
2023-07-02T14:21:08,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 16:21:07,9118,1213,22.0,65.0,
2023-07-02T14:21:29,Other,,,CAR 20 (MAG) TIME 1:14.147 DELETED - TRACK LIMITS AT TURN 9 LAP 57 16:13:33,9118,1213,,66.0,
2023-07-02T14:21:38,Other,,,INCIDENT INVOLVING CAR 20 (MAG) NOTED - TRACK LIMITS,9118,1213,,66.0,
2023-07-02T14:21:49,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:21:48,9118,1213,77.0,66.0,
2023-07-02T14:21:50,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:21:50,9118,1213,21.0,66.0,
2023-07-02T14:22:21,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:22:20,9118,1213,20.0,67.0,
2023-07-02T14:22:28,Other,,,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - TRACK LIMITS,9118,1213,,67.0,
2023-07-02T14:22:34,Other,,,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 20 (MAG) - TRACK LIMITS,9118,1213,,67.0,
2023-07-02T14:23:18,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:23:17,9118,1213,24.0,67.0,
2023-07-02T14:23:24,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:23:23,9118,1213,21.0,67.0,
2023-07-02T14:24:00,Other,,,CAR 22 (TSU) TIME 1:10.698 DELETED - TRACK LIMITS AT TURN 10 LAP 62 16:19:34,9118,1213,,68.0,
2023-07-02T14:24:01,Other,,,CAR 22 (TSU) TIME 1:11.455 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,68.0,
2023-07-02T14:25:09,Other,,,CAR 4 (NOR) TIME 1:09.658 DELETED - TRACK LIMITS AT TURN 10 LAP 64 16:20:35,9118,1213,,69.0,
2023-07-02T14:25:11,Other,,,CAR 4 (NOR) TIME 1:09.870 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,69.0,
2023-07-02T14:25:32,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:25:32,9118,1213,24.0,69.0,
2023-07-02T14:25:37,Other,,,CAR 1 (VER) TIME 1:08.878 DELETED - TRACK LIMITS AT TURN 10 LAP 65 16:21:04,9118,1213,,69.0,
2023-07-02T14:25:38,Other,,,CAR 1 (VER) TIME 1:08.601 DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP),9118,1213,,69.0,
2023-07-02T14:25:51,Other,,,CAR 11 (PER) TIME 1:09.188 DELETED - TRACK LIMITS AT TURN 9 LAP 61 16:17:01,9118,1213,,70.0,
2023-07-02T14:25:59,Flag,BLACK AND WHITE,Driver,BLACK AND WHITE FLAG FOR CAR 11 (PER) - TRACK LIMITS,9118,1213,11.0,70.0,
2023-07-02T14:26:48,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:26:47,9118,1213,20.0,70.0,
2023-07-02T14:28:15,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:28:15,9118,1213,23.0,71.0,
2023-07-02T14:28:22,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:28:21,9118,1213,2.0,71.0,
2023-07-02T14:28:23,Flag,CHEQUERED,Track,CHEQUERED FLAG,9118,1213,,71.0,
2023-07-02T14:28:26,Flag,BLUE,Driver,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 16:28:26,9118,1213,21.0,71.0,
2023-07-07T11:15:25,Other,,,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,9119,1214,,,
2023-07-07T11:30:00,Flag,GREEN,Track,GREEN LIGHT - PIT EXIT OPEN,9119,1214,,,
2023-07-07T11:40:59,Flag,YELLOW,Sector,YELLOW IN TRACK SECTOR 8,9119,1214,,,8.0
2023-07-07T11:41:13,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 8,9119,1214,,,8.0
2023-07-07T11:41:36,CarEvent,,,CAR 21 (DEV) SPUN AND CONTINUED AT TURN 7,9119,1214,21.0,,
2023-07-07T11:57:31,CarEvent,,,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 15,9119,1214,23.0,,
2023-07-07T12:05:08,Flag,DOUBLE YELLOW,Sector,DOUBLE YELLOW IN TRACK SECTOR 5,9119,1214,,,5.0
2023-07-07T12:05:09,Other,,,DRS DISABLED IN ZONE 1,9119,1214,,,
2023-07-07T12:05:11,Other,,,DRS ENABLED IN ZONE 1,9119,1214,,,
2023-07-07T12:05:11,Flag,CLEAR,Sector,CLEAR IN TRACK SECTOR 5,9119,1214,,,5.0
2023-07-07T12:25:34,CarEvent,,,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 6,9119,1214,63.0,,
